"id","song","artist","tonality","capo","chords"
352404,You Oughta Know,Alanis Morissette,F#m,0,"F#m,B,F#m,B,F#m,F#m,B,B,F#m,F#m,B,B,F#m,A,B,B,F#m,A,B,F#,E,A,B,F#,E,A,B,B,F#m,B,F#m,B,F#m,F#m,B,B,F#m,F#m,B,B,F#m,A,B,B,F#m,A,B,B,F#,E,A,B,F#,E,A,B,B,F#m,B,F#m,A,B,B,F#m,A,B,B,F#,E,A,B,F#,E,A,B,B"
352413,O Sanam,Lucky Ali,D,0,"G,C,A7,D,G,C,A7,D,G,D,C,D,G,D,C,D,C,D,C,D,G,G,C,A7,D,G,C,A7,D,G,D,C,D,G,D,C,D,C,D,C,D,G,G,C,A7,D,G,C,A7,D,G,D,C,D,C,D,C,D,G,G,D,C,D,G,D,C,D,C,D,C,D,G,G,C,A7,D,G,C,A7,D"
352755,From The Inside Out,Hillsong United,C,0,"F,C,G,F,C,G,F,C,G,F,C,G,Am,F,C,G,Am,F,C,G,F,C,G,F,C,G,F,C,G,F,C,G,Am,F,C,G,Am,F,C,G,F,C,Am,G,F,Am,G,Dm,Am,F,C,G,Am,F,C,G,C,F,G,Am,F,G,F,G,F,C,Am,G,F,Am,G,Dm,F,G,Am,F,C,G,Am,F,C,G,C,F,G,Am,F,G,F,G,F,G,F,G,F,C"
352784,Came To My Rescue,Hillsong United,"",0,"C,G,Am,F,C,Am,F,C,G,Am,F,C,Am,F,C,G,Am,F,C,G,Am,F,C,Am,F,C,Am,F,C,G,Am,F,Am,C,Am,G,F,G,F"
353748,Cant Buy Me Love,The Beatles,C,0,"Em,Am,Em,Am,Dm,G7,C7,F7,C,G7,F7,G7,F7,C,C7,F7,C,G7,F7,G7,F7,C,Em,Am,C,Em,Am,Dm,Dm7,G13,C7,F7,C,G7,F7,G7,F7,C,C,F7,C,G7,F7,C,Em,Am,C,Em,Am,Dm,Dm7,G13,C7,F7,C,G7,F7,G7,F7,C,Em,Am,Em,Am,Dm11,G13,C,C(7)"
354424,Maggie May,Rod Stewart,"",0,"E,A,D,G,B,E,D,Dsus2,Em,Em7,G,A7sus4,G,Dsus2,D,Em,Em7,G,A7sus4,G,Bm,A,G,D,A,G,D,G,D,G,A,Em,F#m,Em,Dsus2/F#,Em,A,Em,A,Em,A,D,A,G,D,A,G,D,G,D,G,A,Em,F#m,Em,Dsus2/F#,Em,A,Em,A,Em,A,G,D,A,G,D,A,G,D,G,D,G,A,Em,F#m,Em,Dsus2/F#,Em,A,Em,A,Em,A,G,D,Em,A,D,G,Em,G,D,D,A,G,D,A,G,D,G,D,G,A,Em,F#m,Em,Dsus2/F#,Em,A,Em,A,Em,A,G,D,Em,A,D,G,Em,G,D,D,Em,A,D,G,Em,G,D,Em,G,D,D,Em7,G6,D,G6,D,D,Em7,G6,D,G6,D,D,G6,D,G6,D,D,G6,D,G6,D,D,Em,G,D,G,D,Em7,G6,D,G,D,Dsus2,D,Em7,G6,G,D,G,D,D,Em7,G6,D,G,D,D,Em7,G6,D,G,D"
354848,Naive,The Kooks,"",0,"G#sus4,E,B,D#m7,G#m,G#sus4,E,G#/A#,B,G#sus4,E,G#/A#,G#sus4,E,G#/A#,G#sus4,E,G#/A#,E,B,D#m7,E,B,D#m7,E,G#m,D#m7,E,B,D#m7,E,G#sus4,E,G#/A#,G#sus4,E,G#/A#,G#sus4,E,G#/A#,G#sus4,E,G#/A#,G#sus4,E,G#/A#,D#m7,G#m,B,E,D#m7,G#m,B,E,D#m7,G#m,B,E,D#m7,G#m,B,E,D#m7,G#m,B,E,D#m7,G#m,B,E,D#m7,G#m,B,E,D#m7,G#m,B,E,D#m7,G#m,B,E,D#m7,G#m,B,E,D#m7,G#m"
354889,Puff The Magic Dragon,"Peter, Paul and Mary","",2,"G,C,G,Bm,C,G,C,G,Em,A7,D7,G,Bm,C,G,C,G,Em,A7,D,G,D,G,Bm,C,G,C,G,Em,A7,D7,G,Bm,C,G,C,G,Em,A7,D,G,D,G,Bm,C,G,C,G,Em,A7,D7,G,Bm,C,G,C,G,Em,A7,D,G,D,G,Bm,C,G,C,G,Em,A7,D7,G,Bm,C,G,C,G,Em,A7,D,G,D,G,Bm,C,G,C,G,Em,A7,D7,G,Bm,C,G,C,G,Em,A7,D,G,D,G,Bm,C,G,C,G,Em,A7,D7,G,Bm,C,G,C,G,Em,A7,D,G,D,G,Bm,C,G,C,G,Em,A7,D7,G,Bm,C,G,C,G,Em,A7,D,G,C,G"
355074,"1979",The Smashing Pumpkins,A,0,"Eb,Ab,Db,Gb,Bb,Emaj7,E,A,F#m7,F#,B,Amaj7,C#m,Emaj7,E,A,Emaj7,E,A,Emaj7,E,A,Emaj7,E,A,F#m7,B,Emaj7,E,A,Emaj7,E,A,Emaj7,E,A,F#m7,B,E,Emaj7,Amaj7,E,Emaj7,Amaj7,E,Emaj7,Amaj7,F#m7,B,Emaj7,E,A,Emaj7,E,A,Emaj7,E,A,Emaj7,E,A,F#,A,E,Emaj7,Amaj7,E,Emaj7,Amaj7,E,Emaj7,Amaj7,B,C#m,A,B,C#m,A,B,C#m,A,F#m7,B,Emaj7,E,A,Emaj7,E,A,Emaj7,E,A,Emaj7,E,A,F#m7,B,E,Emaj7,Amaj7,E,Emaj7,Amaj7,E,Emaj7,Amaj7,F#m,B,Emaj7,E,A,Emaj7,E,A,E"
355090,You Raise Me Up,Josh Groban,Eb,1,"D,G,D,D/F#,G,A,Asus4,A,Bm,G,D,G,D,A,D,D,G,D,D/F#,G,A,Asus4,A,Bm,G,D,G,D,A,D,Bm,G,D/F#,A,Bm,G,D/F#,A,Bm,G,D/F#,G,A,D,E,A,E,E/G#,A,B,Bsus4,B,C#m,A,E,A,E,B,E,C#m,A,E/G#,B,C#m,A,E,B,C#m,A,E,A,E,B,E,A,E,Dm,Bb,F,C,Dm,Bb,F,C,Dm,Bb,F,Bb,F,C,F,C#7,Dm,Bb,Dm,Bb,C,C,F,Bb,F,Bb,F,C,Dm,C,Bb,C,F"
355118,Set The Fire To The Third Bar,Snow Patrol,"",0,"Bm,A,G,D,Cadd9,Bm,A,G,Bm,A,G,Bm,A,G,Bm,A,G,Bm,A,G,Bm,A,G,Bm,A,G,Bm,A,G,Bm,A,G,Bm,A,G,Bm,A,G,Bm,A,G,Bm,A,G,Bm,A,G,Bm,A,G,Bm,A,G,Bm,A,G,Bm,D,A,G,Bm,D,A,Cadd9,Bm,A,G,Bm,A,G,Bm,A,G,Bm,A,G,Bm,A,G,Bm,A,G,Bm,A,G,Bm,A,G,Bm,D,A,G,Bm,D,A,Cadd9,Bm,D,A,G,Bm,D,A,Cadd9,G"
355319,Four Strong Winds,Neil Young,"",0,"C,Dm,G,C,C,Dm,G,G,C,Dm,G,C,C,Dm,G,C,F,G,F,C,Dm,G,C,Dm,F,G,C,F,G,F,C,Dm,G,C,C,Dm,G,C,F,G,F,C,Dm,G,C,Dm,F,G,C,F,G,F,C,Dm,G,C,C,Dm,G,C,F,G,F,C,Dm,G,C,Dm,F,G,C,F,G,F,C,Dm,G,C,C,Dm,G,C,F,G,F,C,Dm,G,C,Dm,F,G,C,F,G,F,C,Dm,G,Dm,F,G,C,Dm,G,C,Dm,G,C,Dm,F,G,C,F,G,F,C,Dm,G,C,C,Dm,G,C,F,G,F,C,Dm,G,C,Dm,F,G,C,F,G,F,Dm,F,G"
355400,Save The Last Dance For Me,Michael Bublé,"",1,"D,A,A,D,D,G,D,A,D,D,A,A,D,D,G,D,A,D,A,D,A,D,D#,A#,A#,D#,D#,G#,D#,A#,D#,D#,A#,A#,D#,D#,G#,D#,A#,D#,D#,G#,D#,A#,D#,A#,D#,A#,D#,A#,D#,D#,D#,D#,D#"
355425,Chasing Cars,Snow Patrol,A,0,"A,E/G#,D,Dsus2,A,A,E/G#,D,A,A,E/G#,D,A,A,E/G#,Dmaj7,A,A,E/G#,D,A,A,E/G#,D,A,A,E/G#,Dmaj7,A,A,E/G#,Dmaj7,A,A,E/G#,D,A,A,E/G#,D,A,A,E/G#,Dmaj7,A,A,E/G#,Dmaj7,A,A,E/G#,Dmaj7,A,A,E/G#,Dmaj7,A,A,E/G#,Dmaj7,A"
356500,Like A Star,Corinne Bailey Rae,"",0,"Dm7,Am7,Gm7,E7,G7sus4,Abm7,E7b9,Am6,C9,Eaug,Dm9,A9,Bbdim,Dm7,E7b9,Am7,Am6,Dm7,E7b9,Am7,C9,Eaug,Am7,Gm7,C9,Eaug,Dm7,E7b9,Am7,Am6,Dm7,E7b9,Am7,C9,Eaug,Am7,Gm7,C9,Eaug,Bbdim,Dm7,E7b9,Am7,Am6,Dm9,E7,A9,G7sus4,Dm9,E7,A9,G7sus4,Eaug,Am7,Gm7,C9,Eaug,Am7,Gm7,C9,Eaug,Am7,Abm7,Gm7,C9,Eaug,Dm9,E7,A9,G7sus4,Dm9,E7"
356738,Wet Sand,Red Hot Chili Peppers,"",0,"G,D,Em,Bm,G,D,Em,Bm,G,D,Em,Bm,G,D,Em,Bm,G,D,Em,Bm,G,D,Em,Bm,Em,G,D,Em,Em,G,D,Em,Em,G,D,Em,Em,G,D,G,D,Em,Bm,G,D,Em,Bm,Em,G,D,Em,Em,G,D,E,C,E,E,C,E,E,C,E,E,G,D,Em,Bm,G,D,Em,Bm,Em,G,D,Em,Em,G,D,E,C,E,E,C,E,E,C,E,E,E,F#,G#m,E,F#,G#m,E,F#,G#m,F#,E,D#,E,F#,G#m,E,F#,G#m,E,F#,G#m,F#,E,E,F#,G#m,E,F#,G#m,E,F#,G#m,F#,G#m,G#m,D#m,Emaj7,G#m,D#m,Emaj7,G#m,D#m,Emaj7,D#m,G#m,G#m,D#m,Emaj7,G#m,D#m,Emaj7,G#m,D#m,Emaj7,D#m,G#m"
357373,Alive,Pearl Jam,"",0,"A,A,A,A,F5,C,A,A,A,A,A,A,A,A,F5,C,Cadd9,C,F5,C,E,G,D,A,E,G,D,A,E,G,D,A,B,A,A,A,A,A,A,A,A,F5,C,Cadd9,C,F5,C,E,G,D,A,E,G,D,A,E,G,D,A,E,G,D,A,B,F#,B,F#,B,F#,B,F#,A7,Asus2,Dsus2,A,Asus2,Dsus2,A7,Asus2,Dsus2,A7,Asus2,Dsus2,B,Bsus2,E,B,Bsus2,E,B,Bsus2,E,B,Bsus2,E,E,G,D,A,E,G,D,A,E,G,D,A,E,G,D,A,E,G,D,A,E"
357470,Me And Julio Down By The Schoolyard,Paul Simon,"",0,"A,D,A,E,A,D,A,E,A,D,A,E,A,D,A,E,A,D,A,E,A,D,A,E,A,D,A,E,A,D,E,A,E,A,E,A,A,D,E,A,D,A,D,A,B,E,D,G,A,A,G,D,E,A,D,A,E,A,G,D,E,A,D,A,E,D,A,D,A,B,E,D,G,A,A,G,D,E,A,D,A,E,A,G,D,E,A,D,A,E,A,D,E,A,D,A,D,A,B,E,D,G,A,A,G,D,E,A,D,A,E,A,G,D,E,A,D,A,E,A,G,D,E,A,D,A,E,A,D,A,E,A,D,A,E,A,D,A,E,A,D,A,E,A,D,A,E,A,D,A,E"
359080,Thunder,Boys Like Girls,"",0,"D,A,G,A,D,A,G,A,Bm,D,G,A,D,A,G,Bm,A,D,A,G,Bm,A,G,A,D,D,A,G,A,D,A,G,A,Bm,D,G,A,D,A,G,Bm,A,D,A,G,Bm,A,G,A,Bm,A,G,A,Bm,A,G,D,A,G,A,D,A,G,Bm,A,D,A,G,Bm,A,D,A,G,Bm,A,G,A,G,A,D"
361328,Forever,Chris Tomlin,"",0,"A,A,D,A,E,D/F#,A,A,D,A,E,D/F#,E,D/F#,A,A/F#,E,D,A,A,A,D,A,E,D/F#,E,D/F#"
361675,Samson,Regina Spektor,B,0,"B,C#m,B/D#,Esus2,E,E,F#sus2,F#,G#m,F#,E,B,C#m,B/D#,E,F#,G#m,F#,E,Esus2,E5,Esus2,F#,G#m,B,B,E,F#,G#m,B,F#,F#,G#m,B,E,Badd9,F#/A#,G#m7,B,C#m,B/D#,Esus2,E,E,F#sus2,F#,G#m,F#,E,B,C#m,B/D#,E,E,F#,G#m,F#,E,Esus2,E5,Esus2,F#,G#m,B,B,E,F#,G#m,B,F#,F#,G#m,B,E,E,B5,Badd9,F#/A#,G#m7,E,Badd9,F#/A#,G#m7,F#,G#m,B,B,E,F#,G#m,B,F#,F#,G#m,B,B,E,E,B,Badd9,F#/A#,G#m7,B,C#m,B/D#,Esus2,E,E,F#sus2,F#,G#m7"
361876,Dont Worry Be Happy,Bobby McFerrin,"",0,"C,Dm,C,C,Dm,C,C,Dm,C,C,Dm,C,C,Dm,C,C,Dm,C,C,Dm,C,C,Dm,C,C,Dm,C,C,Dm,C,C,Dm,C,C,Dm,C,C,Dm,C,C,Dm,C,C,Dm,C,C,C,Dm,C,C"
363645,Desecration Smile,Red Hot Chili Peppers,"",0,"C#m/G#,C#m/G#,B,E,E,B,C#m/G#,C#m/G#,B,E,E,Em,D,C,Em,D,C,Em,D,C,Em,D,C,Em,D,C,Em,D,C,Em,D,C,Em,D,C,Em,D,C,Em,D,C,Em,D,A,E,D,A,E,D,A,E,D,A,Em,D,C,Em,D,C,Em,D,C,Em,D,C,Em,D,C,Em,D,C,Em,D,C,Em,D,C,Em,D,C,Em,D,C,Em,D,A,E,D,A,E,D,A,E,D,A,C,G,E,C,G,E,C,G,E,C,G,E,C,G,E,C,G,Em,Em,D,C,Em,D,C,Em,D,C,Em,D,C,Em,D,C,Em,D,C,Em,D,A,E,D,A,E,D,A,E,D,A,C#m/G#,C#m/G#,B,E,E,B,C#m/G#,C#m/G#,B,E"
363708,Lips Of An Angel,Hinder,"",0,"Asus4,Bm,G,D,Asus4,Bm7,Gsus2,D,Asus4,Bm7,Gsus2,D,Asus4,Bm7,Gsus2,D,Asus4,Bm7,Gsus2,D,Asus4,Bm7,Gsus2,D,Asus4,Bm7,Gsus2,D,Asus4,Csus2,G,D,Asus4,Csus2,G,Bm7,Asus4,Em7,D/F#,Bm7,Asus4,Gsus2,D,Asus4,Bm7,Gsus2,D,Asus4,Bm7,Gsus2,D,Asus4,Bm7,Gsus2,D,Asus4,Bm7,Gsus2,D,Asus4,Bm7,Gsus2,D,Asus4,Bm7,Gsus2,D,Asus4,Csus2,G,D,Asus4,Csus2,G,Bm7,Asus4,Em7,D/F#,Bb5,C5,D5,Bb5,C5,D5,Bb5,C5,Bb5,C5,A5,D,Asus4,Csus2,Gsus2,D,Asus4,Csus2,G,Bm7,Asus4,Em7,D/F#,Bm7,Asus4,Em7,D/F#,Gsus2,Bm7,Asus4,Asus4,Bm7,Gsus2,D"
364306,So Lonely,The Police,"",0,"C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G"
364369,Open The Eyes Of My Heart,Sonicflood,"",0,"G,D,C,G,G,D,C,G,D,Em,C,D,Em,C,D,G,G,D,C,G,G,G,G"
364836,Between The Bars,Elliott Smith,"",0,"Am7,Am7,Fadd9,C,Am7,Fadd9,C,E7,F,Am7,Fadd9,C,Am7,Fadd9,C,E7,F,F,G6,Am,Fm/Ab,Am,Am/F#,F,G6,Am,F,Fm,Am7,Fadd9,C,Am7,Fadd9,C,E7,F,Am7,Fadd9,C,Am7,Fadd9,C,E7,F,F,G6,Am,Fm/Ab,Am,Am/F#,F,G6,Am,F,Fm,Am7"
365552,No Buses,Arctic Monkeys,"",4,"Em,Cmaj7,C7,Dm,A,G,G6,D#m,E7,A7,C,Am,Em,Cmaj7,F,Dm,Cmaj7,C7,F,Dm,Em,A,Dm,G,G6,C,C,Am,Em,Cmaj7,F,Dm,Cmaj7,C7,F,Dm,Em,A,Dm,G,G6,C,C7,F,E,Am,Dm,F,E,Am,Dm,F,F,F,E,E,E,C,Am,Em,Cmaj7,F,Dm,Cmaj7,C7,F,Dm,Em,A,Dm,G,G6,C,C7,F,E,Am,Dm,F,E,Am,Dm,F,F,F,E,E,E,Am,Em,Em,D#m,Dm,G,Am,Em,Em,D#m,Dm,G,C,Am,Em,F,Dm,Cmaj7,C7,F,Dm,E7,A7,Dm,G,G6,C,C,Dm,G,G6,C,A7,Dm,G,G6,C"
366394,Valerie,The Zutons,"",3,"C,C,Dm,C,Dm,F,Em,F,Em,F,Em,G,C,Dm,C,Dm,C,Dm,C,Dm,C,Dm,F,Em,F,Em,F,Em,G,C,Dm,C,Dm,Dm,F,Em,F,Em,F,Em,G,C,Dm,C,Dm,C"
366456,At The Cross,Hillsong Worship,E,0,"A,E/G#,A,B,E/G#,A2,B,C#m7,E/G#,A2,B,E/G#,A2,B,C#m7,A2,Bsus,B,E/G#,A2,B,C#m7,E/G#,A2,B,E/G#,A2,B,C#m7,A2,Bsus,B,A2,Bsus,B,E,B/D#,C#m,E/G#,A,B,E,B/D#,C#m,E/G#,A,B,A,E/G#,A,B,E/G#,A2,B,C#m7,E/G#,A2,B,E/G#,A2,B,C#m7,A2,Bsus,B,E,B/D#,C#m,E/G#,A,B,E,B/D#,C#m,E/G#,A,B,E,B/D#,C#m,E/G#,A,B,E,B/D#,C#m,E/G#,A,B,A2,B,C#m7,A,C#m7,B,A2,B,C#m7,A,C#m7,B,E/G#,A2,B,C#m7,E/G#,A2,B,E/G#,A2,B,C#m7,A2,Bsus,B,A2,Bsus,B,E,B/D#,C#m,E/G#,A,B,E,B/D#,C#m,E/G#,A,B,E,B/D#,C#m,E/G#,A,B,E,B/D#,C#m,E/G#,A,B,A2,B,C#m7,A,C#m7,B,A2,B,C#m7,A,C#m7,B,A2,B,C#m7,A,C#m7,B,A2,B,C#m7,A,C#m7,B,A,E/G#,A,B,A,E/G#,A,B"
366857,Who Knew,P!nk,A,0,"A,Bm,F#m,E,A,Bm,F#m,E,D,E,F#m,A,D,E,F#m,A,D,E,F#m,A,D,E,A,Bm,F#m,E,A,Bm,F#m,E,D,E,F#m,A,D,E,F#m,A,D,E,F#m,A,D,E,Bm,F#m,E,A,Bm,F#m,E,D,E,F#m,A,D,E,F#m,A,D,E,F#m,A,D,E,F#m,A,D,E,F#m,A,D,E,A,A,A,A"
367640,The Stand,Hillsong United,"",0,"A,A,D,A/C#,F#m,D,A,D,A/C#,F#m,D,D,Bm,F#m,D,E,F#m,A,E,F#m,D,A,E,F#m,A,D,A/C#,F#m,D,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,Bm,F#m,A,Bm7,E,F#m"
367742,The Funeral,Band of Horses,"",3,"F,C,G,Am,Ab,Eb,Bb,Cm,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,G,C,F,G,C,F,G,C,F,G,C,F,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,G,C,F,G,C,F,G,C,F,G,C,F,F,C,G,C"
368170,Hey There Delilah,Plain White Ts,D,2,"C,Em,C,Em,C,Em,C,Em,Am,G,F,G,Am,G,C,Em,C,Em,Am,G,F,G,Am,G,C,Am,C,Am,C,Am,C,Am,C,C,Em,C,Em,Am,G,F,G,Am,G,C,Em,C,Em,Am,G,F,G,Am,G,C,Am,C,Am,C,Am,C,Am,F,G,C,Am,F,G,C,Am,F,G,Am,G,C,Em,C,Em,Am,G,F,G,Am,F,G,Am,F,G,Am,G,C,Am,C,Am,C,Am,C,Am,C,Am,C,Am,C,C"
369827,Riot Van,Arctic Monkeys,"",0,"Dmaj7,C#m7,Bm7,A,E,E6,Dmaj7,C#m7,Bm7,Dmaj7,C#m7,Bm7,Dmaj7,C#m7,Bm7,Dmaj7,C#m7,Bm7,A,C#m7,Bm7,E,E6,E,A,C#m7,Bm7,E,E6,E,Dmaj7,C#m7,Bm7,Dmaj7,C#m7,Bm7,Dmaj7,C#m7,Bm7,Dmaj7,C#m7,Bm7,A,C#m7,Bm7,E,E6,E,A,C#m7,Bm7,E,E6,E,Dmaj7,C#m7,Bm7,Dmaj7,C#m7,Bm7,Dmaj7,C#m7,Bm7,Dmaj7,C#m7,Dmaj7,Dmaj7,C#m7,Bm7,Dmaj7,C#m7,Bm7,Dmaj7,C#m7,Bm7,Dmaj7,C#m7,Bm7"
371019,Your Grace Is Enough,Chris Tomlin,"",2,"G,C,G,C,G,C2,Em,D,C2,G,C2,Em,D,C2,Am7,C2,D,Em7,D,C2,G,D,Em,C2,G,D,C2,G,C2,Em,D,C2,G,C2,Em,D,C2,Am7,C2,D,Em7,D,C2,G,D,Em,C2,G,D,C2,G,D,Em,C2,G,D,C2,Am7,C2,D,Em7,D,C2,G,D,Em,C2,G,D,C2,G,D,Em,C2,G,D,C2,G,D,Em,C2,G,D,C2,G,G,C,G,C"
371756,Like A Rolling Stone,Bob Dylan,C,0,"Dm7,C,C,C,C,C,Dm7,Em,F,G,C,Dm7,Em,F,G,F,G,F,G,F,Em,Dm7,C,F,Em,Dm7,C,Dm7,F,G,C,F,G,C,F,G,C,F,G,C,F,G,C,F,G,C,F,G,C,Dm7,Em,F,G,C,Dm7,Em,F,G,F,G,F,G,F,Em,Dm7,C,F,Em,Dm7,C,Dm7,F,G,C,F,G,C,F,G,C,F,G,C,F,G,C,F,G,C,F,G,C,F,G,C,Dm7,Em,F,G,C,Dm7,Em,F,G,F,G,F,G,F,Em,Dm7,C,F,Em,Dm7,C,Dm7,F,G,C,F,G,C,F,G,C,F,G,C,F,G,C,F,G,C,F,G,C,F,G,C,Dm7,Em,F,G,C,Dm7,Em,F,G,F,G,F,G,F,Em,Dm7,C,F,Em,Dm7,C,Dm7,F,G,C,F,G,C,F,G,C,F,G,C,F,G,C,F,G,C,F,G,C,F,G"
372090,Huwag Kang Matakot,Eraserheads,D,0,"D,G,Bm,Am,D,G,Bm,Am,D,C,Cm,G,G7,C,Cm,F7,D,C,Bm,D,G,Bm,Am,D,G,Bm,Am,D,G,Bm,Am,D,G,Bm,Am,D,G,Bm,Am,D,C,Cm,G,G7,C,Cm,F7,D,C,Bm,D,G,Bm,Am,D,G,Bm,Am,D,G,Bm,Am,D,G,Bm,Am,D,G,Bm,Am,D,E,A,C#m,Bm,E,A,C#m,Bm,E,A,C#m,Bm,E"
372272,Open Your Eyes,Snow Patrol,"",0,"G,C,Em,C,G,C,Em,C,G,C,Em,C,G,C,Em,C,G,C,Em,C,G,C,Em,C,G,C,Em,C,G,C,Em,C,G,C,Em,C,G,C,Em,C,G,C,Em,C,G,C,Em,C,G,C,Em,C,G,C,Em,C,G,C,Em,C,G,C,Em,C"
372548,Hero,Enrique Iglesias,G,0,"G,Em,C,D,G,Em,C,D,G,G,Em,C,D,G,Em,C,D,G,G,D,C,G,D,C,G,D,C,G,D,C,G,Em,C,D,G,Em,C,D,G,G,D,C,G,G,D,C,G,G,D,C,G,G,D,C,G,Em,C,D,G,G,D,C,G,D,C,G,D,C,G,D,C,G,D,C,G,D,C,G,D,C,G,D,C,G,D,C,G,D,C"
372854,Slow Cheetah,Red Hot Chili Peppers,"",6,"Em,G,Asus2,C,Em,G,Asus2,C,Em,G,Asus2,C,Em,G,Asus2,C,Em,G,Asus2,C,Em,G,Asus2,C,Em,G,Asus2,C,Em,G,Asus2,C,Em,G,Asus2,C,Em,G,Asus2,C,G,Asus2,C,G,Asus2,C,G,Asus2,C,G,Asus2,Em,G,Asus2,C,Em,G,Asus2,C,Em,G,Asus2,C,Em,G,Asus2,C,Em,G,Asus2,C,G,Asus2,C,G,Asus2,C,G,Asus2,C,G,Asus2,Em,G,Asus2,C,Em,G,Asus2,C,Em,G,Asus2,C,Em,G,Asus2,C,G,Asus2,C,G,Asus2,C,G,Asus2,C,G,Asus2,C,G,Asus2"
373417,Highwayman,The Highwaymen,"",0,"Bm,Bm,Bm,Bm,Bm,A,G,Bm,A,G,D,A,Em,Bm,A,G,Em,Bm,A,G,Bm,A,G,A,D,G,A,A,Bm,A,G,Bm,A,G,D,A,Em,Bm,A,G,Em,Bm,A,G,Bm,A,G,A,D,G,A,A,Bm,A,G,Bm,A,G,D,A,Em,Bm,A,G,Em,Bm,A,G,Bm,A,G,A,D,G,A,D,A/C#,Bm,A,G,D/F#,Em,G,A,D,Bm,A,G,Bm,A,G,D,A,Em,Bm,A,G,Em,Bm,A,G,Bm,A,G,A,D,G,A,D,A/C#,Bm,A,G,D/F#,Em,G,A,D"
373896,Im Yours,Jason Mraz,B,4,"G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,A7,G,D,Dsus4,Em,C,G,D,Em,C,G,D,Em,D,C,A7,G,Bm,Em,D,C,A7,G,D,Em,C,G,D,Em,C,G,D,Dsus4,Em,C,G,D,Em,C,G,D,Dsus4,Em,C,A7,G,D,Em,C,G,D,Em,C"
374090,Stuck In The Middle With You,Stealers Wheel,"",0,"D,D7sus2,D6,D7,D6,D7,D5,D,D7sus2,D6,D7,D6,D7,D,D,G7,D,A,C,G,D,D,D,G7,D,A,C,G,D,G7,D,G7,D,Am7add11,D,D,D,G7,D,A,C,G,D,D,D,G7,D,A,C,G,D,G7,D,G7,D,Am7add11,D,D,G7,D,A,C,G,D,D,D,D"
376402,Naive,The Kooks,"",4,"Esus2,C,D/F#,G,D,Em,C,D/F#,G,D,Em,C,D/F#,G,D,Em,C,D/F#,G,D,C,G,D/F#,C,G,D/F#,C,Em,D/F#,C,G,D/F#,C,Em,C,D/F#,G,D,Em,C,D/F#,G,D,Em,C,D/F#,G,D,C,G,D/F#,C,G,D/F#,C,Em,D/F#,C,G,D/F#,C,Em,C,D/F#,G,D,Em,C,D/F#,G,D/F#,C,G,D/F#,C,G,D/F#,C,Em,D/F#,C,G,D/F#,C,Em,G,C,Em,G,C,Em,G,C,Em,G,C,Em,G,C,Em"
376940,Open The Eyes Of My Heart,Sonicflood,"",0,"G,D,C,G,G,D,C,G,D,Em,C,D,Em,C,D,G,D,C,G,G,D,C,G,D,Em,C,D,Em,C,D,D,Em,C,D,Em,C,D,G,D,C,D,G,G,D,C,D,G,G,D,C,G,D,Em,C,D,Em,C,D,D,Em,C,D,Em,C,D,G,D,C,D,G,G,D,C,D,G"
377455,Risalah Hati,Dewa 19,Am,0,"Am,Em,F,G,Am,Em,F,G,Am,Em,F,G,Am,Em,F,G,Am,Em,F,G,F,Em,Dm,F,Em,Dm,G,F,Em,A,Dm,Em,F,G,F,Em,A,Dm,Em,F,G,Am,Em,F,G,Am,Em,F,G,F,Em,Dm,F,Em,Dm,F,Em,Dm,F,Em,Dm,G,Gm,F,Eb,D,Cm,Bb,Am,G,F,E,Am,F,Em,A,Dm,Em,Ab,Bb,Ab,Gm,C,Fm,Gm,Ab,Bb,F,Am,F,Am,F,Am"
377909,Crazy,Gnarls Barkley,Cm,3,"Am,Cmaj7,F,Esus4,E,Am,Cmaj7,F,Esus4,E,Am,C,F,Esus4,E,A,F,Cmaj7,Esus4,E,Am,C,F,Esus4,E,Am,Cmaj7,F,Esus4,E,A,F,Cmaj7,Esus4,E,Am,C,F,Esus4,E,Am,Cmaj7,F,Esus4,E,A,F,Cmaj7,Esus4,E,Am"
